symbol,bucket,date,is_abnormal,activity_type,return_zscore,volume_zscore,relative_strength_zscore,gap_pct,same_day_return,fwd_1d,fwd_5d,fwd_20d,dd_5d,mfe_5d
AMD,large_semiconductor_ai,2024-03-26,False,,,,,,-0.004254604489727365,0.009669983695957729,0.016304042278068254,-0.14690504300893903,-0.017091133974250772,0.05267892280879294
AMD,large_semiconductor_ai,2024-03-27,False,,,,,,0.009669983695957729,0.0050114148894704336,-0.07661896542123725,-0.1438276073278023,-0.07762124839913132,0.04259702656049891
AMD,large_semiconductor_ai,2024-03-28,False,,,,,,0.0050114148894704336,0.015790348495761553,-0.05579256468502425,-0.1279295251814505,-0.08260845476203671,0.037398193805751045
AMD,large_semiconductor_ai,2024-04-01,False,,,,,,0.015790348495761553,-0.025308170611977876,-0.07330642522090103,-0.12621359223300976,-0.09686920475619065,-0.0017453910766880298
AMD,large_semiconductor_ai,2024-04-02,False,,,,,,-0.025308170611977876,0.011583659764969445,-0.044320089535534346,-0.11371012870733066,-0.07341913822048107,0.024174594292109886
AMD,large_semiconductor_ai,2024-04-03,False,,,,,,0.011583659764969445,-0.08264645682358795,-0.07539967915030166,-0.2019140344083642,-0.09276981800077455,0.012446755545721055
AMD,large_semiconductor_ai,2024-04-04,True,return_zscore;sector_relative_move,-3.426664,0.965626,-2.873579,0.011894,-0.08264645682358795,0.027678948320569052,0.028161370077790515,-0.11861544955677505,-0.011035397696436133,0.04136766568172212
AMD,large_semiconductor_ai,2024-04-05,False,,,,,,0.027678948320569052,-0.0030512850604388353,-0.041896491022180404,-0.11630090364980628,-0.050434221335524,0.007275554512381266
AMD,large_semiconductor_ai,2024-04-08,False,,,,,,-0.0030512850604388353,0.005179517363154806,-0.056386109476162516,-0.08310771041789289,-0.06556798116539153,0.010005885815185245
AMD,large_semiconductor_ai,2024-04-09,False,,,,,,0.005179517363154806,-0.021313971191006087,-0.04286216184564928,-0.09573720576179878,-0.0703829488230473,0.000994847171799984
AMD,large_semiconductor_ai,2024-04-10,True,false_breakdown;liquidity_sweep_low;bear_trap,-0.530288,-0.575234,-0.137511,-0.023832,-0.021313971191006087,0.020102907742012732,-0.07849706832595416,-0.08089027162857476,-0.07933468948187139,0.022794663156635364
AMD,large_semiconductor_ai,2024-04-11,False,,,,,,0.020102907742012732,-0.042346041055718486,-0.09043988269794712,-0.10621700879765406,-0.10662756598240475,-0.028152492668621742
AMD,large_semiconductor_ai,2024-04-12,False,,,,,,-0.042346041055718486,-0.01812836844683985,-0.1019108280254778,-0.06957373836354741,-0.11017883390494865,0.009798505634492916
AMD,large_semiconductor_ai,2024-04-15,False,,,,,,-0.01812836844683985,0.01958582834331346,-0.0728542914171657,-0.060878243512973995,-0.09375,0.02844249001996002
AMD,large_semiconductor_ai,2024-04-16,False,,,,,,0.01958582834331346,-0.057751131775357845,-0.06845711489049311,-0.06301235776336722,-0.11115869325828953,0.006056527590847738
AMD,large_semiconductor_ai,2024-04-17,True,sector_relative_move,-1.933203,1.017312,-2.004273,0.00312,-0.057751131775357845,0.006882223087910644,-0.014803272302298387,0.03668354759122172,-0.05668095052590583,0.02363199584469533
AMD,large_semiconductor_ai,2024-04-18,True,false_breakdown;liquidity_sweep_low;bear_trap,0.545217,-0.854098,0.679866,0.009674,0.006882223087910644,-0.05442352334279099,-0.008511735878256488,0.04862006706216149,-0.06312870776373503,0.016635285014185985
AMD,large_semiconductor_ai,2024-04-19,False,,,,,,-0.05442352334279099,0.013638843426077463,0.073376977632297,0.1215902891434808,-0.0068876159301690665,0.08176486633933444
AMD,large_semiconductor_ai,2024-04-22,False,,,,,,0.013638843426077463,0.02442142088266963,0.07777179763186215,0.11901237890204541,-0.012715285252960062,0.08160656620021545
AMD,large_semiconductor_ai,2024-04-23,False,,,,,,0.02442142088266963,-0.0034806593550928966,0.04012609181059945,0.08136862152754976,-0.03625139554738299,0.06580416365666242
AMD,large_semiconductor_ai,2024-04-24,False,,,,,,-0.0034806593550928966,0.013312244628970404,-0.04922894424673785,0.09081323316198753,-0.06326611308817731,0.06952682219586115
AMD,large_semiconductor_ai,2024-04-25,False,,,,,,0.013312244628970404,0.023673257023933525,-0.049427679500520294,0.04337929240374616,-0.0819784079084287,0.05547606659729443
AMD,large_semiconductor_ai,2024-04-26,False,,,,,,0.023673257023933525,0.017789072426937613,-0.043202033036848886,0.056925031766200895,-0.10320838627700124,0.0310673443456162
AMD,large_semiconductor_ai,2024-04-29,False,,,,,,0.017789072426937613,-0.011360799001248423,-0.027590511860174693,0.071223470661673,-0.1188826466916354,0.013046192259675404
AMD,large_semiconductor_ai,2024-04-30,False,,,,,,-0.011360799001248423,-0.08908953150650323,-0.024940017678999782,0.042682156837984486,-0.10875741886601842,-0.004293471397903814
AMD,large_semiconductor_ai,2024-05-01,True,return_zscore;volume_spike;sector_relative_move;gap,-2.722379,2.709384,-3.284987,-0.064844,-0.08908953150650323,0.013100436681222627,0.06480903860816523,0.15581895057877593,-0.021591460456089284,0.09308934636445532
AMD,large_semiconductor_ai,2024-05-02,True,false_breakdown;liquidity_sweep_low;bear_trap,0.669095,-0.505279,0.410615,0.008595,0.013100436681222627,0.0303776683087027,0.042624521072796906,0.14189928845101263,0.007378215654077813,0.07895457033388054
AMD,large_semiconductor_ai,2024-05-03,False,,,,,,0.0303776683087027,0.03439575033200537,0.008764940239043728,0.08598937583001343,6.640106241717625e-05,0.047144754316069015
AMD,large_semiconductor_ai,2024-05-06,False,,,,,,0.03439575033200537,-0.008666067531133637,-0.033508794453716795,0.027025292078572294,-0.03453588393888818,0.01232507382205661
AMD,large_semiconductor_ai,2024-05-07,False,,,,,,-0.008666067531133637,-0.005245094864987365,-0.00822379071423951,0.07602149841352057,-0.03658615553972677,0.012562325972932609
AMD,large_semiconductor_ai,2024-05-08,False,,,,,,-0.005245094864987365,-0.008006769951829362,0.03938289285249308,0.08566592891550573,-0.031506314281994574,0.0395130842338236
AMD,large_semiconductor_ai,2024-05-09,False,,,,,,-0.008006769951829362,-0.0030841918761073117,0.0671303891331454,0.10158146860030204,-0.02368921845265426,0.10282826957149438
AMD,large_semiconductor_ai,2024-05-10,False,,,,,,-0.0030841918761073117,-0.00895208004212733,0.08260926803580837,0.055423907319642085,-0.02066877303844117,0.1171669299631386
AMD,large_semiconductor_ai,2024-05-13,False,,,,,,-0.00895208004212733,0.017268862911795857,0.10474229543039337,0.055791710945802375,-0.01182252922422955,0.1272582359192349
AMD,large_semiconductor_ai,2024-05-14,False,,,,,,0.017268862911795857,0.0425045703839122,0.07508487855837043,0.04622616871245766,0.010054844606946833,0.10812222512405323
AMD,large_semiconductor_ai,2024-05-15,False,,,,,,0.0425045703839122,0.01847560593724573,0.03663806601114805,0.0014404709713786712,0.0014404709713786712,0.06353604308887073
AMD,large_semiconductor_ai,2024-05-16,True,volume_spike,0.549041,2.144999,0.834908,0.007829,0.01847560593724573,0.011376214487762937,-0.013466978231459814,-0.01838642233427623,-0.026749477309064074,0.0646906899520352
AMD,large_semiconductor_ai,2024-05-17,False,,,,,,0.011376214487762937,0.011309053322794416,0.011491457408645989,-0.03690642670395816,-0.037696844409314645,0.052714780811090156
AMD,large_semiconductor_ai,2024-05-20,False,,,,,,0.011309053322794416,-0.010040281368364212,0.0317441231287201,-0.07034209102386835,-0.04845788492755365,0.049419828052666315
AMD,large_semiconductor_ai,2024-05-21,False,,,,,,-0.010040281368364212,0.005222883517551402,0.002915097777237863,-0.01749058666342762,-0.038807239159480034,0.060063160451840236
AMD,large_semiconductor_ai,2024-05-22,False,,,,,,0.005222883517551402,-0.030751570807153183,0.007431126147897427,-0.025918318028033016,-0.04380135331077817,0.05455534074432089
AMD,large_semiconductor_ai,2024-05-23,True,volume_spike,-1.338697,2.904956,-1.088392,0.028154,-0.030751570807153183,0.036963161503459574,0.040329115502088175,-0.0011219846662096078,-0.0022439693324192156,0.08801346381599462
AMD,large_semiconductor_ai,2024-05-24,False,,,,,,0.036963161503459574,0.03155806684299112,-0.016891079586439095,-0.03672757874489063,-0.03780956960807902,0.049230584275066214
AMD,large_semiconductor_ai,2024-05-28,False,,,,,,0.03155806684299112,-0.03770176563137362,-0.06771167181399684,-0.08198822912417703,-0.07422119923081416,-0.003088398111998125
AMD,large_semiconductor_ai,2024-05-29,False,,,,,,-0.03770176563137362,0.009749303621169991,0.006237132130313627,-0.03433450405716354,-0.03795022405231929,0.03596948044083814
AMD,large_semiconductor_ai,2024-05-30,False,,,,,,0.009749303621169991,0.0008995502248876353,0.00017991004497752705,-0.027226386806596614,-0.047238980509745176,0.025967016491754258
AMD,large_semiconductor_ai,2024-05-31,False,,,,,,0.0008995502248876353,-0.020071899340922683,0.005811863391252281,-0.05518274415817859,-0.0480952666267227,0.025044937088076757
AMD,large_semiconductor_ai,2024-06-03,False,,,,,,-0.020071899340922683,-0.021767043717517587,-0.019627025374503226,0.004646896973402592,-0.02859737083460734,0.03644145521247322
AMD,large_semiconductor_ai,2024-06-04,False,,,,,,-0.021767043717517587,0.03862741421338822,-0.006437902368898074,0.024439027439215,-0.019188699293706035,0.05950371898243634
AMD,large_semiconductor_ai,2024-06-05,False,,,,,,0.03862741421338822,0.0036709393994103223,-0.035686345309020706,0.034482758620689724,-0.05566588433531927,0.02009989769513143
AMD,large_semiconductor_ai,2024-06-06,False,,,,,,0.0036709393994103223,0.006535555822041017,-0.04125194867490101,0.07141144022065005,-0.059119798536994894,0.01600911380261416
AMD,large_semiconductor_ai,2024-06-07,False,,,,,,0.006535555822041017,-0.0448561386787395,-0.049085601953893,0.054983022576994056,-0.0652290462858165,-0.013820218025853315
AMD,large_semiconductor_ai,2024-06-10,True,return_zscore;sector_relative_move,-2.273406,0.979112,-2.728595,-0.032108,-0.0448561386787395,-0.008606710739678114,-0.012099289010851888,0.14731196208057873,-0.038699014593987835,0.014469252837719715
AMD,large_semiconductor_ai,2024-06-11,False,,,,,,-0.008606710739678114,0.00805234021137391,-0.02723955712128845,0.14456467035732246,-0.03535480624056364,0.023276295923502666
AMD,large_semiconductor_ai,2024-06-12,False,,,,,,0.00805234021137391,-0.0021218172740888885,0.009610584123814325,0.13336245631552668,-0.04306040938592115,0.041063404892660804
AMD,large_semiconductor_ai,2024-06-13,False,,,,,,-0.0021218172740888885,-0.0016885553470920023,0.008317698561600917,0.12464040025015644,-0.04102564102564099,0.04327704815509681
AMD,large_semiconductor_ai,2024-06-14,False,,,,,,-0.0016885553470920023,-0.007705318549144802,0.0038839817076989913,0.11225960032575344,-0.03940362087326943,0.04504165883605826
AMD,large_semiconductor_ai,2024-06-17,True,false_breakdown;liquidity_sweep_low;bear_trap,-0.317529,-0.639689,-0.672877,-0.010211,-0.007705318549144802,-0.023800505050505127,0.011679292929292817,0.00650252525252526,-0.03194444444444444,0.05315656565656557
AMD,large_semiconductor_ai,2024-06-18,False,,,,,,-0.023800505050505127,0.04623941020500544,0.018819116600918395,0.007372437431287793,0.005626333829140462,0.07883334411175058
AMD,large_semiconductor_ai,2024-06-20,True,return_zscore;volume_spike;sector_relative_move,2.227121,3.061422,2.618187,0.007728,0.04623941020500544,-0.0033996785758437786,-0.01427865001854367,-0.06304858449746564,-0.035727531215230535,0.010013598714303296
AMD,large_semiconductor_ai,2024-06-21,False,,,,,,-0.0033996785758437786,-0.006078273274204515,0.006078273274204626,-0.03324443341809824,-0.032438131861316055,0.03237610866464058
AMD,large_semiconductor_ai,2024-06-24,False,,,,,,-0.006078273274204515,0.0,-0.015975039001560054,-0.03900156006240252,-0.04124804992199693,0.03868954758190313
AMD,large_semiconductor_ai,2024-06-25,False,,,,,,0.0,-0.016911076443057782,0.025335413416536667,-0.0974726989079564,-0.04124804992199693,0.03868954758190313
AMD,large_semiconductor_ai,2024-06-26,False,,,,,,-0.016911076443057782,0.012250856925225317,0.04037069950488781,-0.12200076171131147,-0.02475561762092171,0.05655706487241341
AMD,large_semiconductor_ai,2024-06-27,False,,,,,,0.012250856925225317,0.017181915093748,0.07794569511506877,-0.12215463723584363,-0.03655860036370484,0.09136263874082906
AMD,large_semiconductor_ai,2024-06-28,False,,,,,,0.017181915093748,-0.027865113124961538,0.10159669564145246,-0.13846248689969798,-0.05283274767277002,0.10319955613094134
AMD,large_semiconductor_ai,2024-07-01,False,,,,,,-0.027865113124961538,0.04198110216247075,0.12308960618935894,-0.12207495719449557,-0.006278140655716968,0.1440801572705941
AMD,large_semiconductor_ai,2024-07-02,True,return_zscore,2.130111,0.553664,1.867961,-0.004122,0.04198110216247075,-0.002495283305946061,0.11959101698009866,-0.12068650721197749,-0.010954902318787707,0.1397967257014181
AMD,large_semiconductor_ai,2024-07-03,False,,,,,,-0.002495283305946061,0.04881025015253204,0.11006711409395975,-0.19133618059792568,0.010860280658938404,0.14264795607077474
AMD,large_semiconductor_ai,2024-07-05,True,return_zscore,2.144605,0.881121,1.990505,0.01263,0.04881025015253204,0.03949970913321699,0.05648632926119834,-0.22920302501454337,0.0076788830715532885,0.08947062245491555
AMD,large_semiconductor_ai,2024-07-08,False,,,,,,0.03949970913321699,-0.008898091667133068,0.00637976383681238,-0.2455089820359282,-0.02232917342884333,0.04807208013878794
AMD,large_semiconductor_ai,2024-07-09,True,false_breakout;liquidity_sweep_high;bull_trap,-0.517458,-0.460633,-0.474708,-0.004029,-0.008898091667133068,0.03873517786561265,0.0025409373235460997,-0.2649350649350649,-0.014511575381140562,0.0574816487859966
AMD,large_semiconductor_ai,2024-07-10,True,volume_spike,1.454191,2.788441,1.124731,0.016318,0.03873517786561265,-0.01098064796694942,-0.13334420526201352,-0.3005544683626876,-0.13367036312241798,0.017123287671232834
AMD,large_semiconductor_ai,2024-07-11,False,,,,,,-0.01098064796694942,-0.0018137847642079041,-0.14383862811916015,-0.2507420028580851,-0.15796416401011326,0.0277564032098494
AMD,large_semiconductor_ai,2024-07-12,False,,,,,,-0.0018137847642079041,-0.009801222399647647,-0.16535433070866146,-0.2606684653928748,-0.17064038323880848,0.021419525356533242
AMD,large_semiconductor_ai,2024-07-15,False,,,,,,-0.009801222399647647,-0.012678640938664332,-0.13323694600455993,-0.2394483679030195,-0.1624311850080632,-0.00044486459433912273
AMD,large_semiconductor_ai,2024-07-16,False,,,,,,-0.012678640938664332,-0.10205575894114338,-0.1326386933258238,-0.20512531681216561,-0.15167558434243877,-0.0436496761475641
AMD,large_semiconductor_ai,2024-07-17,True,return_zscore;sector_relative_move;gap,-4.517403,1.518886,-3.906989,-0.04365,-0.10205575894114338,-0.0229567835413661,-0.09283070940224558,-0.11716740889418553,-0.09345794392523366,0.024963934014928135
AMD,large_semiconductor_ai,2024-07-18,False,,,,,,-0.0229567835413661,-0.026898632599345218,-0.1120241381524043,-0.05398985684021307,-0.12171791744238303,0.00821724337163765
AMD,large_semiconductor_ai,2024-07-19,False,,,,,,-0.026898632599345218,0.028301886792452713,-0.07646127457448215,-0.019923472753661464,-0.0974402955535032,0.036086554954479544
AMD,large_semiconductor_ai,2024-07-22,False,,,,,,0.028301886792452713,-0.01199717713479187,-0.10341951626355295,-0.0037852056200680106,-0.1222813883364342,0.007570411240136021
AMD,large_semiconductor_ai,2024-07-23,False,,,,,,-0.01199717713479187,-0.06084415584415592,-0.10103896103896104,0.01558441558441559,-0.12954545454545452,-0.002077922077922012
AMD,large_semiconductor_ai,2024-07-24,False,,,,,,-0.06084415584415592,-0.04362856945308724,-0.001037129226301614,0.09112908801770048,-0.07315218142847257,0.062041070317361724
AMD,large_semiconductor_ai,2024-07-25,False,,,,,,-0.04362856945308724,0.012073452862926715,-0.041787160208212826,0.09673221515326769,-0.058415268941584664,0.11049016772701004
AMD,large_semiconductor_ai,2024-07-26,False,,,,,,0.012073452862926715,-0.001714408172012405,-0.053503821701550214,0.10707907707693387,-0.06964783198799918,0.0972426601900136
AMD,large_semiconductor_ai,2024-07-29,False,,,,,,-0.001714408172012405,-0.009373881932021488,-0.03527728085867621,0.073273703041145,-0.12826475849731667,0.09912701252236134
AMD,large_semiconductor_ai,2024-07-30,True,false_breakdown;liquidity_sweep_low;bear_trap,-0.072601,1.096579,0.085024,0.00093,-0.009373881932021488,0.04362900895694888,-0.059664836752383654,0.08711355099682172,-0.12001589136087831,0.10952759318116168
AMD,large_semiconductor_ai,2024-07-31,True,volume_spike;gap,1.386867,4.084587,1.120542,0.088775,0.04362900895694888,-0.08264119601328901,-0.10942691029900331,0.01301218161683293,-0.1568037098560353,0.01944905869324476
AMD,large_semiconductor_ai,2024-08-01,True,return_zscore;sector_relative_move,-2.148914,1.918013,-2.163626,0.003599,-0.08264119601328901,-0.0003017956843216485,0.02851969216840211,0.09770635279915507,-0.08084351893767916,0.04979628791308288
AMD,large_semiconductor_ai,2024-08-02,False,,,,,,-0.0003017956843216485,0.01750943396226412,0.013358490566037773,0.1212075471698113,-0.08056603773584903,0.05011320754716975
AMD,large_semiconductor_ai,2024-08-05,True,gap,0.798463,0.733356,1.87493,-0.078038,0.01750943396226412,-0.034416258715324055,0.01446372941700047,0.015724669930277546,-0.04784156653315519,0.023512831924046962
AMD,large_semiconductor_ai,2024-08-06,False,,,,,,-0.034416258715324055,-0.01159932401290531,0.08411430327239189,0.08211706867414348,-0.01390382547242286,0.08457520356429549
AMD,large_semiconductor_ai,2024-08-07,False,,,,,,-0.01159932401290531,0.0594544182793193,0.09388357814564396,0.08370249475402192,0.002098391233387842,0.11331312660293791
AMD,large_semiconductor_ai,2024-08-08,True,return_zscore,2.241351,-0.615938,1.619669,0.025647,0.0594544182793193,-0.015038145539906012,0.08098591549295797,-0.014451291079812245,-0.028462441314554,0.085387323943662
AMD,large_semiconductor_ai,2024-08-09,False,,,,,,-0.015038145539906012,0.01861920011916296,0.10642734788113506,0.02889699858494077,-0.007745587249571861,0.11245475534371052
AMD,large_semiconductor_ai,2024-08-12,False,,,,,,0.01861920011916296,0.03187833589237399,0.13533669664400083,0.04438107772172262,0.005483658697082783,0.13595817796300347
AMD,large_semiconductor_ai,2024-08-13,False,,,,,,0.03187833589237399,-0.0026925529653510916,0.10819811521292433,0.061857861546092296,-0.02472897328704038,0.14816126975129307
AMD,large_semiconductor_ai,2024-08-14,False,,,,,,-0.0026925529653510916,0.046962699822380216,0.12120781527531088,0.07119005328596817,0.007531083481350009,0.15126110124333914
AMD,large_semiconductor_ai,2024-08-15,False,,,,,,0.046962699822380216,0.008143322475570036,0.029451682953311353,0.033591205211726205,-0.014657980456026176,0.09961997828447333
AMD,large_semiconductor_ai,2024-08-16,False,,,,,,0.008143322475570036,0.04523424878836835,0.04321486268174457,0.02369413031771672,-0.0056542810985460434,0.09073774905761978
AMD,large_semiconductor_ai,2024-08-19,False,,,,,,0.04523424878836835,0.007212776919113928,-0.034067490984028836,-0.0287223080886142,-0.04102202472952088,0.0435342606903657
AMD,large_semiconductor_ai,2024-08-20,True,false_breakout;liquidity_sweep_high;bull_trap,0.187972,0.965774,0.301879,0.007792,0.007212776919113928,0.009015345268542196,-0.03772378516624042,-0.0518542199488492,-0.0508951406649617,0.021994884910485846
AMD,large_semiconductor_ai,2024-08-21,False,,,,,,0.009015345268542196,-0.03871744502883223,-0.07255560484126478,-0.006780305430581057,-0.08294784867879101,0.012863570115962286
AMD,large_semiconductor_ai,2024-08-22,False,,,,,,-0.03871744502883223,0.021621621621621623,-0.040936058009228615,0.02801582069874753,-0.04765985497692804,0.04337508239947274
AMD,large_semiconductor_ai,2024-08-23,False,,,,,,0.021621621621621623,-0.032197702929410155,-0.04142469996128528,0.011420828493999391,-0.06781520196154334,0.02129307007355785
AMD,large_semiconductor_ai,2024-08-26,False,,,,,,-0.032197702929410155,0.0034002266817787508,-0.08700580038669248,0.05553703580238678,-0.09260617374491642,0.011400760050669811
AMD,large_semiconductor_ai,2024-08-27,False,,,,,,0.0034002266817787508,-0.02750830564784046,-0.0639867109634551,0.07654485049833903,-0.09568106312292357,-0.00046511627906975495
AMD,large_semiconductor_ai,2024-08-28,False,,,,,,-0.02750830564784046,-0.005944247062038888,-0.04728067778081457,0.14437004646078155,-0.0701011205247336,0.02138562448756498
AMD,large_semiconductor_ai,2024-08-29,False,,,,,,-0.005944247062038888,0.021101106605264874,-0.07656883634614076,0.1296309024675235,-0.09196439617843166,0.024056636194927483
AMD,large_semiconductor_ai,2024-08-30,False,,,,,,0.021101106605264874,-0.0782175551965536,-0.07007269789983839,0.10446957458266026,-0.11072899838449124,-0.013933764135702686
AMD,large_semiconductor_ai,2024-09-03,True,return_zscore;sector_relative_move,-3.108545,-0.316053,-2.583055,-0.014472,-0.0782175551965536,0.028698700160654456,0.04308456258215276,0.16656930042354312,-0.0352701913246678,0.04695487074631233
AMD,large_semiconductor_ai,2024-09-04,False,,,,,,0.028698700160654456,-0.010151203237027118,0.06381770426634481,0.13423724000851855,-0.062184283381841565,0.06594732732306374
AMD,large_semiconductor_ai,2024-09-05,False,,,,,,-0.010151203237027118,-0.036503155479059135,0.08125358577165809,0.16788582903040727,-0.052566695352839976,0.08677567412507159
AMD,large_semiconductor_ai,2024-09-06,False,,,,,,-0.036503155479059135,0.028284331968738474,0.13368068477856343,0.2720506140677337,0.003796055080015126,0.139039821362114
AMD,large_semiconductor_ai,2024-09-09,False,,,,,,0.028284331968738474,0.03394860658704313,0.10083242851972507,0.23756786102062977,-0.006514657980456029,0.11791530944625395
AMD,large_semiconductor_ai,2024-09-10,False,,,,,,0.03394860658704313,0.04914589750770104,0.05586670400448046,0.2097451694203305,-0.014911789414729704,0.08120974516942026
AMD,large_semiconductor_ai,2024-09-11,False,,,,,,0.04914589750770104,0.006072334178566674,-0.010476444681703057,0.14119845188842906,-0.014747097290804811,0.030561857733884867
AMD,large_semiconductor_ai,2024-09-12,False,,,,,,0.006072334178566674,0.010214233600848832,0.03959673675134301,0.08894342375804198,-0.018306029050872308,0.056244610996882605
AMD,large_semiconductor_ai,2024-09-13,False,,,,,,0.010214233600848832,-0.0015100781301292665,0.02389862779856866,0.10229137942354405,-0.028231895476331204,0.04556496618738093
AMD,large_semiconductor_ai,2024-09-16,False,,,,,,-0.0015100781301292665,-0.008285113098369434,0.030707522356654415,0.08673066806943708,-0.026762230405050103,0.04714623882167279
AMD,large_semiconductor_ai,2024-09-17,False,,,,,,-0.008285113098369434,-0.016774963532687925,0.0497281527648854,0.038589046545550953,-0.018631481235910408,0.058480307651505026
AMD,large_semiconductor_ai,2024-09-18,False,,,,,,-0.016774963532687925,0.056982938836064534,0.09258884617978302,0.05286937757097587,0.028188009980443685,0.09886034122327869
AMD,large_semiconductor_ai,2024-09-19,True,return_zscore,2.002774,1.065427,1.876618,0.037224,0.056982938836064534,-0.005040193951767358,0.06858491769809882,-0.0031261962485645833,-0.027242567308919274,0.07617710858746962
AMD,large_semiconductor_ai,2024-09-20,False,,,,,,-0.005040193951767358,0.005129849310676615,0.05386341776210335,0.0001282462327669709,-0.008784866944533398,0.08194036550176342
AMD,large_semiconductor_ai,2024-09-23,False,,,,,,0.005129849310676615,0.010015948963317367,0.046762360446571005,0.007336523125996752,-0.013843700159489547,0.07641850079744827
AMD,large_semiconductor_ai,2024-09-24,False,,,,,,0.010015948963317367,0.02337038908539668,0.009032339565437031,-0.026718039413845318,-0.001515917129863431,0.065744062657908
AMD,large_semiconductor_ai,2024-09-25,False,,,,,,0.02337038908539668,0.03376126404147639,-0.013825453647697827,-0.05622762621898536,-0.02431798543389707,0.041405999259350734
AMD,large_semiconductor_ai,2024-09-26,False,,,,,,0.03376126404147639,-0.01874738790375552,-0.027703146456504957,-0.08388560511075294,-0.05618245865424798,0.0073950683622903135
AMD,large_semiconductor_ai,2024-09-27,False,,,,,,-0.01874738790375552,-0.0016428354122298705,0.03985397018557957,-0.04940675387891702,-0.038150289017340966,0.04174018862184381
AMD,large_semiconductor_ai,2024-09-30,False,,,,,,-0.0016428354122298705,-0.026389566065334047,0.04199171136031188,-0.025353486104339518,-0.03656752803510488,0.05076791808873704
AMD,large_semiconductor_ai,2024-10-01,False,,,,,,-0.026389566065334047,0.0001877934272300763,0.08169014084507054,0.04068857589984343,-0.006767449139280068,0.08669796557120502
AMD,large_semiconductor_ai,2024-10-02,False,,,,,,0.0001877934272300763,0.01921391913881587,0.07034672674928033,-0.06997121041431975,-0.002378270121416892,0.08931030166478915
AMD,large_semiconductor_ai,2024-10-03,False,,,,,,0.01921391913881587,0.04943199263125586,0.008167024869511819,-0.11532084740558801,-0.005219527172244387,0.06877494626957326
AMD,large_semiconductor_ai,2024-10-04,False,,,,,,0.04943199263125586,0.0004095962551198262,-0.01761263897015808,-0.1699239321240491,-0.052077238150965544,0.018431831480397953
AMD,large_semiconductor_ai,2024-10-07,False,,,,,,0.0004095962551198262,0.010703632216178427,-0.0333391823126864,-0.17699011522489316,-0.05246534479733289,0.018014856407556845
AMD,large_semiconductor_ai,2024-10-08,False,,,,,,0.010703632216178427,-0.010300925925925908,-0.09351851851851867,-0.18020833333333341,-0.09872685185185182,0.00723379629629628
AMD,large_semiconductor_ai,2024-10-09,False,,,,,,-0.010300925925925908,-0.03999532218453983,-0.08706584025260211,-0.15156122090983515,-0.09416500994035792,0.005788796631972737
AMD,large_semiconductor_ai,2024-10-10,True,return_zscore;volume_spike;sector_relative_move,-2.24211,6.497733,-2.459426,-0.007368,-0.03999532218453983,0.022597149470093614,-0.04830064563284209,-0.08746497746375936,-0.05642648312827392,0.0314898282373004
AMD,large_semiconductor_ai,2024-10-11,False,,,,,,0.022597149470093614,-0.01560545595330265,-0.07099886830662927,-0.11876824111025075,-0.07727738400142947,0.006015843707189328
AMD,large_semiconductor_ai,2024-10-14,False,,,,,,-0.01560545595330265,-0.05221758334846027,-0.044593695165486835,-0.10842863193562058,-0.06728383856719311,-0.006897803594118845
AMD,large_semiconductor_ai,2024-10-15,True,return_zscore;sector_relative_move,-2.365634,1.381545,-2.250283,-0.012464,-0.05221758334846027,-0.0032558733401429896,-0.016279366700714948,-0.08305669050051068,-0.030196629213483095,0.02425944841675176
AMD,large_semiconductor_ai,2024-10-16,False,,,,,,-0.0032558733401429896,0.0007685902773331144,-0.020623839108435238,-0.10779478639595197,-0.03593159546531732,0.027605200794210027
AMD,large_semiconductor_ai,2024-10-17,False,,,,,,0.0007685902773331144,-0.0017920000000000158,-0.017984,-0.11142399999999997,-0.03667199999999993,0.01126399999999994
AMD,large_semiconductor_ai,2024-10-18,False,,,,,,-0.0017920000000000158,0.012374174520741299,0.0016669872411361197,-0.13509008142591516,-0.03494261716996849,0.018849778803616157
AMD,large_semiconductor_ai,2024-10-21,True,false_breakdown;liquidity_sweep_low;bear_trap,0.515839,-0.751511,0.713559,-0.001346,0.012374174520741299,-0.024129195693476935,0.012792906903103196,-0.12013932868904365,-0.04673844205193156,0.015072830905636492
AMD,large_semiconductor_ai,2024-10-22,False,,,,,,-0.024129195693476935,-0.007657862288273143,0.07891491985203447,-0.09539879291323261,-0.023168278278927867,0.08709131027321693
AMD,large_semiconductor_ai,2024-10-23,True,false_breakdown;liquidity_sweep_low;bear_trap,-0.274105,-0.794538,0.163694,-0.007074,-0.007657862288273143,0.003466091164737506,-0.02818651494343083,-0.10012425609835851,-0.03145641226865481,0.09548034791707538
AMD,large_semiconductor_ai,2024-10-24,False,,,,,,0.003466091164737506,0.0181830031282586,-0.061066214807090735,-0.10394942648592276,-0.06588894681960367,0.09169642857142857
AMD,large_semiconductor_ai,2024-10-25,False,,,,,,0.0181830031282586,0.023619023234974,-0.0919797734109965,-0.11444664917109393,-0.09543621583562689,0.0722006016770147
AMD,large_semiconductor_ai,2024-10-28,False,,,,,,0.023619023234974,0.03958229114557277,-0.12012256128064025,-0.11749624812406201,-0.12631315657828912,0.04746060530265139
