target_candidate_id,available_time,available_day,underlying_action_plan_ref,base_action_type,base_action_side,residual_type,residual_direction,realized_underlying_return_after_entry,realized_net_underlying_utility,no_trade_opportunity_cost,residual_severity_score,base_reason_codes,nearby_event_families,nearby_event_sources,layer_1_7_basis
tcand_l03_2016_01_786835857ec32bdc,2016-01-06T15:30:00-05:00,2016-01-06,uap_a5cb742ca0ce44d8,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;path_quality_weak;no_new_underlying_operation;60min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_e98d9d82a5bfbbd6,2016-01-06T15:30:00-05:00,2016-01-06,uap_a80ca832e0462e38,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;390min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_e98d9d82a5bfbbd6,2016-01-06T16:00:00-05:00,2016-01-06,uap_7bdad6b68220f99d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_e98d9d82a5bfbbd6,2016-01-06T16:00:00-05:00,2016-01-06,uap_e1073564b23d8016,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;path_quality_weak;no_new_underlying_operation;390min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_3d630916a24f3be6,2016-01-07T04:00:00-05:00,2016-01-07,uap_015a0645fe9aec9b,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_e98d9d82a5bfbbd6,2016-01-07T04:00:00-05:00,2016-01-07,uap_1c39f0da17338fcc,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-07T04:00:00-05:00,2016-01-07,uap_20e47d42783ccad8,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_8db1415e8a621cf3,2016-01-07T04:00:00-05:00,2016-01-07,uap_54efdefe96c4b681,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_cd052eeaa9b73d65,2016-01-07T04:00:00-05:00,2016-01-07,uap_6fcf4a1c54e2092c,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_8db1415e8a621cf3,2016-01-07T04:00:00-05:00,2016-01-07,uap_93b34e89e4362176,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_e98d9d82a5bfbbd6,2016-01-07T04:00:00-05:00,2016-01-07,uap_9abd57b18e55e90f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_3d630916a24f3be6,2016-01-07T04:00:00-05:00,2016-01-07,uap_ba9edc12e5fafd6d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_cd052eeaa9b73d65,2016-01-07T04:00:00-05:00,2016-01-07,uap_df0e52f1559e136d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_786835857ec32bdc,2016-01-07T04:00:00-05:00,2016-01-07,uap_dfca351d5d595eab,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_f1dadd25a3156e2c,2016-01-07T08:00:00-05:00,2016-01-07,uap_083c82db332a3e83,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_2016_06_b26cdf8dae727181,2016-01-07T08:00:00-05:00,2016-01-07,uap_5edf057dae4a7b48,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_f1dadd25a3156e2c,2016-01-07T08:00:00-05:00,2016-01-07,uap_7773c5060b106aab,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_1d99f6a53d0f351a,2016-01-07T08:00:00-05:00,2016-01-07,uap_7f7d93b3013553e7,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_6467f8053150d17a,2016-01-07T08:00:00-05:00,2016-01-07,uap_c4b89ccf21ff7561,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_1d99f6a53d0f351a,2016-01-07T08:00:00-05:00,2016-01-07,uap_e495d6aff4c99bec,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_6467f8053150d17a,2016-01-07T08:00:00-05:00,2016-01-07,uap_e571e3053622e4ee,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_01_5ba68d876735ea4c,2016-01-07T09:00:00-05:00,2016-01-07,uap_47bc21236b701336,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
